file,uuid,title,artist,date,w,h,tags,status
section-of-the-ripley-scroll__5506f4ba.jpg,5506f4ba-918a-44a7-a212-7a18bd11112d,Section of the Ripley Scroll,,ca. 1600,530,800,"moon,sun",have
and-there-was-darkness__8a62186b.jpg,8a62186b-308f-41dd-83f1-c97fbaeab773,And there was darkness,,ca. 1725,631,800,"moon,sun",have
photo-from-apollo-11-mission__123c6b61.jpg,123c6b61-22b1-4c23-89ac-5d93e2ac3ca3,Photo from Apollo 11 mission,NASA,1969,1200,1177,moon,have
photo-from-apollo-11-mission__2e35ccc2.jpg,2e35ccc2-bb25-4370-a9c7-0a84fd69d486,Photo from Apollo 11 mission,NASA,1969,1200,1200,"moon,space",have
photo-from-apollo-11-mission__23fcdc99.jpg,23fcdc99-597c-4518-981e-df57ba0795ed,Photo from Apollo 11 mission,NASA,1969,1200,1176,"moon,space",have
photo-from-apollo-11-mission__265a013f.jpg,265a013f-21d0-4e23-bd31-78282b5d2667,Photo from Apollo 11 mission,NASA,1969,1200,1200,moon,have
photo-from-apollo-11-mission__2e80cf77.jpg,2e80cf77-d40d-4d92-84e9-bd0976ad4cd7,Photo from Apollo 11 mission,NASA,1969,1200,1200,moon,have
photo-from-apollo-11-mission__36b15443.jpg,36b15443-46f6-476a-a742-24c576a07f77,Photo from Apollo 11 mission,NASA,1969,1200,1177,moon,have
photo-from-apollo-11-mission__3c2ce664.jpg,3c2ce664-375f-44be-877d-266295dffbf9,Photo from Apollo 11 mission,NASA,1969,1200,1200,moon,have
photo-from-apollo-11-mission__491f2849.jpg,491f2849-02ea-4004-aab6-150bddd9dcaa,Photo from Apollo 11 mission,NASA,1969,1200,1200,moon,have
photo-from-apollo-11-mission__65dedbd5.jpg,65dedbd5-d050-4926-9e3a-523262a059e5,Photo from Apollo 11 mission,NASA,1969,1200,1177,"moon,space",have
photo-from-apollo-11-mission__7aa77e17.jpg,7aa77e17-703d-4775-908c-b0c5789fbc17,Photo from Apollo 11 mission,NASA,1969,1600,662,"moon,space",have
photo-from-apollo-11-mission__8b1dd0b0.jpg,8b1dd0b0-741d-4fa2-ba40-5fe6c6f9aded,Photo from Apollo 11 mission,NASA,1969,1200,1200,moon,have
photo-from-apollo-11-mission__089bb03a.jpg,089bb03a-c487-4368-888b-c4709667b1d8,Photo from Apollo 11 mission,NASA,1969,1200,1177,moon,have
photo-from-apollo-11-mission__0fb8a457.jpg,0fb8a457-5d97-4717-b5f5-103b62875b2a,Photo from Apollo 11 mission,NASA,1969,1600,1431,moon,have
photo-from-apollo-11-mission__a08eb879.jpg,a08eb879-891e-45e4-8a65-9c4273486308,Photo from Apollo 11 mission,NASA,1969,1200,1177,moon,have
photo-from-apollo-11-mission__b09c5710.jpg,b09c5710-9aa1-491b-bcb7-56ca1417bc28,Photo from Apollo 11 mission,NASA,1969,1200,1200,moon,have
photo-from-apollo-11-mission__bb523e4b.jpg,bb523e4b-17cd-4caa-8714-7135c6cd5a16,Photo from Apollo 11 mission,NASA,1969,1200,1177,moon,have
photo-from-apollo-11-mission__b7e2889e.jpg,b7e2889e-a50f-4011-982d-36b2d6f93077,Photo from Apollo 11 mission,NASA,1969,1200,1200,"moon,space",have
photo-from-apollo-11-mission__d174dbb4.jpg,d174dbb4-a4b8-4177-b61f-9d1153069495,Photo from Apollo 11 mission,NASA,1969,1200,1177,moon,have
photo-from-apollo-11-mission__deb40526.jpg,deb40526-9e7e-4a8f-9060-7380ad2fff20,Photo from Apollo 11 mission,NASA,1969,1200,1200,moon,have
photo-from-apollo-11-mission__e31cd155.jpg,e31cd155-415d-4a38-9a5a-210372dc4f47,Photo from Apollo 11 mission,NASA,1969,1200,1200,"moon,space",have
photo-from-apollo-11-mission__ed841a91.jpg,ed841a91-ee87-4488-9bb2-d5e862018dc9,Photo from Apollo 11 mission,NASA,1969,1200,1177,moon,have
photo-from-apollo-11-mission__f744c5c0.jpg,f744c5c0-260a-4092-8b2a-6f30e2b77ed8,Photo from Apollo 11 mission,NASA,1969,1182,699,moon,have
beatrice-explaining-some-scientific-theories-to-dante-includ__b0389fd5.jpg,b0389fd5-9933-4145-aa4c-850bd567be35,"Beatrice explaining some scientific theories to Dante, including the appearance of the moon",,1444–1450,1024,491,moon,have
a-child-dreams-of-the-passing-of-time__f4b9e31b.jpg,f4b9e31b-4a57-4d2d-a279-b99fad203e0f,A Child Dreams of the Passing of Time,Boetius Adamsz Bolswert,1624,631,1024,"moon,sun",have
caricature-depicting-a-scene-from-hamlet__2a0c92f8.jpg,2a0c92f8-5efb-46ef-8deb-7d19ddf9d3bb,Caricature depicting a scene from Hamlet,,19th century,550,800,moon,have
the-old-white-faced-moon-saw-this__21ebb501.jpg,21ebb501-363e-4c4e-b4c6-165e1ec0f097,"“The Old, White-Faced Moon Saw This”",Daniel Carter Beard,1889,837,1024,moon,have
moon-crater__3be0ca51.jpg,3be0ca51-1f1c-49e6-9c62-025016d8334b,Moon Crater,,Late 1850s,750,748,moon,have
the-people-of-the-moon-and-the-people-of-the-sun-at-war__37b9f38e.jpg,37b9f38e-dd16-4c8c-b973-0e18f782627a,The People of the Moon and the People of the Sun at war,,1647,540,415,moon,have
lucian__8d6bd6bd.jpg,8d6bd6bd-7528-4136-a601-99448cd19af8,Lucian,,1781,540,572,moon,have
narihira-and-nij-no-tsubone-at-the-fuji-river__d509f085.jpg,d509f085-2e72-4425-8e01-e32dbbdba88c,Narihira and Nijō no Tsubone at the Fuji River,Tsukioka Yoshitoshi,1882,800,605,moon,have
on-hallowe-en__235bc0b1.jpg,235bc0b1-7c2e-4aa3-b693-14a319708339,On Hallowe'en,,ca. 1910,760,492,moon,have
hallowe-en__305ee578.jpg,305ee578-56b3-4001-abb0-924384566606,Hallowe'en,,ca. 1908,1920,1212,moon,have
happy-hallowe-en-is-this-your-pussy__443ddff8.jpg,443ddff8-d73d-4a12-a5d6-971d413c8818,Happy Hallowe'en: Is This Your Pussy,,ca. 1909,1231,1920,moon,have
untitled__9487e498.jpg,9487e498-3be4-477e-bfd5-97c02d67c9b2,,,ca. 1913,1688,1118,moon,have
hail-hallowe-en__ba941f10.jpg,ba941f10-477e-419d-b0e9-2f59147de2de,Hail Hallowe'en,,ca. 1920,1920,1215,moon,have
hallowe-en-morning__f3180d90.jpg,f3180d90-d9eb-4af4-9f1e-4ecde4e2e699,Hallowe'en Morning,,ca. 1912,2366,1500,moon,have
untitled__13aad52b.jpg,13aad52b-7c39-474b-b803-ed9c1b932dd0,,,1894–1920,512,640,moon,ok
untitled__b461fa0d.jpg,b461fa0d-162e-4d6e-8d95-345d64ed3977,,,1894–1920,502,639,moon,ok
the-sun-rose-flooding-with-light-the-whole-extent-of-cloudla__290eef32.jpg,290eef32-a82b-4749-be12-b37278541484,"The Sun rose, flooding with light the whole extent of cloudland beyond.",Charles Laplante,1871,2541,1800,"sky,sun",have
the-orb-of-day-has-just-appeared-and-its-golden-disk-rises-a__9bb70f9b.jpg,9bb70f9b-0f74-40e4-bed5-73a53123222e,"The orb of day has just appeared, and its golden disk rises among the purple clouds.",,1871,2430,1602,"sky,sun",have
bamboo-and-rising-sun__08c9598f.jpg,08c9598f-715d-4b30-bd2d-bf2d0c0a3616,Bamboo and Rising Sun,Kunimaru Utagawa,1829,1329,1500,sun,have
the-sun-earth-and-the-ethereal-pathway-of-the-solar-ethers__5f250349.jpg,5f250349-9e8c-4ac0-8295-d71a9e9b655f,"The Sun, Earth and the Ethereal pathway of the Solar Ethers",,1878,2371,3641,sun,have
comparative-sizes-of-the-sun-and-planets-after-guillemin__fe3f417c.jpg,fe3f417c-c131-4832-930b-46acdc8b3c66,Comparative sizes of the Sun and Planets after Guillemin,,1878,2200,3059,sun,have
the-fearmaker-furchtmaker-a-bilen-fairy-tale__1c676160.jpg,1c676160-6694-44ee-b25a-4347e1b8f56e,"“The Fearmaker [Furchtmaker]”, a Bilen fairy tale.",Tom Seidmann-Freud,1924,1774,1420,sun,have
the-hare-and-the-well-a-creole-fairy-tale-from-louisiana__65c039f6.jpg,65c039f6-e3ef-4622-a274-b1126c79e212,"“The Hare and the Well”, a Creole fairy tale from Louisiana.",Tom Seidmann-Freud,1924,1774,1420,sun,have
untitled__c1515506.jpg,c1515506-35f2-4685-8a40-73a0e1c2f48b,,,ca. 1880,3845,4000,sun,have
untitled__f5cda391.jpg,f5cda391-83ed-4c01-ae3e-cf3e7d3469ea,,,ca. 1880,3812,4000,sun,have
brackets-or-crotchets-brace-ellipsis-parallels-obelisk-doubl__a947d91e.jpg,a947d91e-0e84-4850-ad36-cd31bd3db2b8,Brackets or Crotchets [ ] Brace } Ellipsis __ Parallels | | Obelisk † Double Dagger ‡ Asterisk *,Mr. Stops,1824,2356,2104,sun,have
the-last-and-mightiest-battle-is-for-me__2935923d.jpg,2935923d-e583-49b4-b66c-a55f3e76c3ba,“The last and mightiest battle is for me!”,Jay Van Everen,1922,980,1400,sun,have
olli-and-the-troll-s-horse__8cae31b5.jpg,8cae31b5-164b-4abc-a918-3e02bfe2f14c,“Olli and the Troll's horse”,Jay Van Everen,1922,989,1400,sun,have
ilona-came-floating-up-through-the-waves__b14aec52.jpg,b14aec52-70c2-49f6-a330-a7bc390983be,“Ilona came floating up through the waves”,Jay Van Everen,1922,936,1400,sun,have
wild-mock-cucumber-echinocystis-lobata__633e0d01.jpeg,633e0d01-b562-4062-8000-a713a27eeacc,Wild Mock Cucumber (Echinocystis Lobata),,1843,1177,1539,sun,have
the-circumnutation-of-a-young-carnation-leaf-dianthus-caryop__d737afae.jpeg,d737afae-a17a-4aea-baf8-f5fc7c324fba,The circumnutation of a young carnation leaf (_Dianthus caryophyllus_) across a three-day period in June,Charles Darwin,1896,861,659,sun,have
untitled__b9e50de9.jpg,b9e50de9-3f9f-4eb3-aa6f-1eb6045d3e03,,Elias Ashmole,1652,907,1200,sun,have
untitled__ad06a70d.jpg,ad06a70d-4ec1-4ac0-b982-bed87ee53620,,W. W. Denslow,1900,927,1200,sun,have
front-cover-of-a-divination-book__18622b6f.jpg,18622b6f-6503-4ece-bd2b-d95deaf4f4e4,Front cover of a Divination Book.,D. A. Rovinskii,1881,603,1024,sun,have
sun-rising-over-the-city__772ac18d.jpg,772ac18d-ca48-4177-8a24-73f421e8c6e9,Sun Rising over the City,Anonymous,ca. 16th century,755,1200,sun,have
and-there-was-darkness__0e8f9cfa.jpg,0e8f9cfa-dfc4-4aab-a3e3-5f2d6396fa55,And there was darkness,Anonymous,ca. 1725,947,1200,sun,have
dark-sun-from-splendor-solis__e7339280.jpg,e7339280-925b-4f1c-93d2-78bd5066bb14,"Dark Sun, from Splendor Solis",Anonymous,ca. 16th century,777,1200,sun,have
solar-protuberances__3a38c118.jpeg,3a38c118-54db-472b-8969-902db8474667,Solar Protuberances,Étienne Léopold Trouvelot,1882,752,1024,sun,have
wombat-sketch__445ce92a.jpg,445ce92a-a0e8-4d6a-b560-1cdbb3f8ce88,Wombat Sketch,Edward Burne-Jones,1904,800,410,sun,have
and-flitted-away-as-far-as-they-could-from-the-castle-that-l__2c81b64f.jpg,2c81b64f-a7f2-4316-9e8a-77c0f58450e0,"""And flitted away as far as they could from the Castle that lay East of the Sun and West of the Moon.""",Kay Nielsen,1922,567,800,sun,have
chinese-detail__8ec1c2e7.jpg,8ec1c2e7-92f2-4ec0-bf33-8e2ec7c7f62e,Chinese (Detail),Albert Racinet,1869–73,800,797,sun,have
truth__b0c1f005.jpg,b0c1f005-aeeb-4d89-8343-f015151be6b8,Truth,,ca. 18th century,750,624,sun,have
the-bishop__f2ea1049.jpg,f2ea1049-bb1b-49c6-9a8f-7a908bc3fdc8,The Bishop,Hans Holbein,1523–5,550,733,sun,have
black-sun__844369ca.jpg,844369ca-1fb1-4b79-8c3f-1fc1513be1c5,Black Sun,,1582,530,800,sun,have
hello-my-brother-albert-in-mexico__7ccf4184.jpg,7ccf4184-90b6-4981-96be-920362646723,Hello my brother Albert in Mexico,Guillaume Apollinaire,1918,1197,1441,sun,have
untitled__dde0403c.jpg,dde0403c-947a-4c25-8686-1b9aa511d1ab,,,ca. 1775,620,801,sun,have
dante-and-beatrice-before-the-light__d3b5e485.jpg,d3b5e485-0849-4b8b-b140-75093ab37eeb,Dante and Beatrice before the Light,,1444–1450,1023,586,sun,have
untitled__e00e90f3.jpg,e00e90f3-1289-40df-8852-93c7253fa4ae,,,,258,240,sun,have
untitled__3042a3c0.jpg,3042a3c0-b657-47ba-b82f-2d4b39eac164,,,ca. 1700,700,1094,sun,have
untitled__88b05144.jpeg,88b05144-2b4d-4620-9a4e-e0e4c099524b,,,1902,1533,2177,sun,have
the-ethereal-atmosphere-of-space__8ceeada4.jpg,8ceeada4-23e6-422c-b8fc-a9c66c291210,The Ethereal Atmosphere of Space,,1878,1891,1886,space,have
a-solar-cyclone__c6e19abb.jpg,c6e19abb-a817-4cdd-8b28-09c73d9cecda,A Solar Cyclone,,1878,1116,1056,space,have
asakusa-hongan-temple-in-edo__17062b70.jpg,17062b70-d4c7-4fa9-bac8-79059e526155,Asakusa Hongan Temple in Edo,Katsushika Hokusai,ca. 1831–34,8984,6190,sky,have
krishna-and-radha-flying-kites__3b8bc539.jpg,3b8bc539-7b95-455a-8edf-1f80a40a8089,Krishna and Radha flying kites,,19th century,2288,2887,sky,have
a-couple-flying-kites__9870ca52.jpg,9870ca52-ce85-465b-a77e-915fda637fe6,A couple flying kites,,19th century,2286,3157,sky,have
a-kite-flying-festival__77203ab9.jpg,77203ab9-c8b7-4fdc-83e2-d6b147172317,A kite-flying festival,,19th century,3000,2447,sky,have
kites-flying-over-old-edo-during-a-festival-in-early-spring__6bb58cd5.jpg,6bb58cd5-6ee6-4b43-9a83-e8198a9ac3ce,Kites flying over old Edo during a festival in early spring,Ogata Gekkō,early 20th century,3508,2412,sky,have
photograph-of-kite-spectators__b34d4012.jpg,b34d4012-812c-49c8-a670-05722e57e359,Photograph of kite spectators,,1904,615,799,sky,have
5-perkins-kites-holding-up-a-man-at-the-harvard-aviation-fie__60eecd64.jpg,60eecd64-45ba-49b6-a284-664bd63ddff8,5 Perkins Kites Holding up a Man at the Harvard Aviation Field,,1910,4100,5232,sky,have
untitled__28fd474b.jpg,28fd474b-86df-4ebd-8900-dcb457060373,,Harold A. Taylor,early 20th century,6300,5100,sky,have
frontispiece__e9c24a86.jpg,e9c24a86-8cba-402b-9a92-60f6f2217fc0,Frontispiece,Henri Rivière,1888–1902,2952,2451,sky,have
from-the-le-des-cygnes__25bea5b3.jpg,25bea5b3-9aaa-4e5b-9a24-ecb42924c0c0,From the Île des Cygnes,Henri Rivière,1888–1902,2856,2384,sky,have
the-barges__e12ea4c5.jpg,e12ea4c5-ee4d-4d96-8d67-63317c6df244,The Barges,Henri Rivière,1888–1902,2892,2412,sky,have
the-painter-on-the-tower__ed7e3884.jpg,ed7e3884-8a68-45fb-8013-14dd0b78d24d,The Painter on the Tower,Henri Rivière,1888–1902,2396,2872,sky,have
mirage-and-luminous-aureola__24617191.jpg,24617191-0a64-4b29-bde0-53e37c9229a0,Mirage and luminous aureola.,Albert Tissandier; Eugène Cicéri,1871,2512,1684,sky,have
green-falls-into-the-sea__ba15c441.jpg,ba15c441-7830-4c29-92d7-8b43900b8cca,Green falls into the sea.,Adrien Marie,1871,2420,1640,sky,have
a-sunset-as-seen-from-the-balloon__6f8682a6.jpg,6f8682a6-4cd9-4a25-a59c-d0066da9653c,A sunset as seen from the balloon.,Albert Tissandier; Eugène Cicéri,1871,2487,1671,sky,have
path-of-the-balloon-in-its-ascent-from-wolverhampton-to-lang__5fe11b04.jpg,5fe11b04-5ac1-4efd-807c-3bbb43035c6d,Path of the balloon in its ascent from Wolverhampton to Langham.,"Vincent Brooks, Day & Son",1871,2775,1917,sky,have
path-of-the-balloon-in-its-ascent-from-wolverhampton-to-cold__10303f7f.jpg,10303f7f-7b37-45a6-b227-d017aab55c7d,Path of the balloon in its ascent from Wolverhampton to Cold Weston near Ludlow.,"Vincent Brooks, Day & Son",1871,1872,3027,sky,have
beneath-a-beautiful-mass-of-cumulus-clouds__1fa58491.jpg,1fa58491-8311-4814-a64e-83dd381db9d7,Beneath a beautiful mass of cumulus clouds.,Sargent; Eugène Cicéri,1871,2439,1632,sky,have
mr-glaisher-insensible-at-the-height-of-seven-miles__bf073eeb.jpg,bf073eeb-d1ac-49d4-af4c-02a94e932316,Mr. Glaisher insensible at the height of seven miles.,Émile-Antoine Bayard; Charles Laplante,1871,1764,2637,sky,have
between-two-clouds-four-miles-high__9f5e7bf4.jpg,9f5e7bf4-401b-4f2a-ac43-af6c4c037b5b,"Between two clouds, four miles high.",Albert Tissandier,1871,1626,1050,sky,have
rain-fell-pattering-on-the-balloon__9055adff.jpg,9055adff-b555-4c88-bd5d-0994d1f197ff,Rain fell pattering on the balloon.,Sargent; Eugène Cicéri,1871,2433,1635,sky,have
the-descent__a232ea04.jpg,a232ea04-de62-4796-81d4-c8e3bb69f4db,The descent.,Adrien Marie,1871,1641,1077,sky,have
temperature-of-the-air-at-different-heights-observed-in-the-__cbb35684.jpg,cbb35684-ed51-4d3f-aa3a-f00d02119fba,Temperature of the air at different heights observed in the ascent and descent. 6th April 1864.,"Vincent Brooks, Day & Son",1871,1742,3034,sky,have
a-thunder-storm-above-fontainebleau-as-seen-from-the-balloon__953ce511.jpg,953ce511-df2f-49bf-817a-b7731adfcf0f,A thunder-storm above Fontainebleau as seen from the balloon.,Albert Tissandier; Eugène Cicéri,1871,2487,1656,sky,have
the-seine-and-the-marne-as-seen-from-the-car-in-m-flammarion__5bd3dc7b.jpg,5bd3dc7b-5525-435e-8195-74265bf982f1,The Seine and the Marne as seen from the car in M. Flammarion’s second ascent.,Charles Laplante,1871,2604,1818,sky,have
absolute-silence-reigns-supreme-in-all-its-sad-majesty__3540d1d7.jpg,3540d1d7-7588-4286-91dc-39f504b08ff8,Absolute silence reigns supreme in all its sad majesty.,,1871,2436,1581,sky,have
a-descent-among-a-herd-of-cattle__132ed683.jpg,132ed683-afde-4476-ba82-bc6c9b24e134,A descent among a herd of cattle.,Hildibrand,1871,1098,1167,sky,have
the-sun-appears-like-an-immense-beacon-light-placed-upon-lay__058df9fb.jpg,058df9fb-d108-47b1-a073-2941bb59e150,"The Sun appears like an immense beacon-light, placed upon layers of snow.",Sargent,1871,2586,1789,sky,have
these-fires-seen-from-a-distance-were-like-lighthouses__f94e27a6.jpg,f94e27a6-0ac3-4db9-ab9d-84a59f1cd806,These fires seen from a distance were like lighthouses.,Jean Gauchard,1871,2584,1822,sky,have
the-satellite-balloons__213c6051.jpg,213c6051-87b2-4311-9f78-6b0bfc051746,The satellite balloons.,,1871,1170,1161,sky,have
the-optical-phenomenon-observed-by-m-flammarion__0dd9546f.jpg,0dd9546f-95c5-4467-aedc-10b79f49d251,The optical phenomenon observed by M. Flammarion.,,1871,1167,1164,sky,have
the-newcomers-fall-pell-mell-one-over-the-other__11062120.jpg,11062120-10cc-4ee2-a307-d511b4081195,"The newcomers fall, pell-mell. one over the other.",Sargent; Eugène Cicéri,1871,2640,1853,sky,have
it-s-the-giant-smoking-his-pipe-said-someone__bf2d1430.jpg,bf2d1430-594c-47c1-8142-f1ec2768564c,"‘It's the giant smoking his pipe,’ said someone.",Sargent; Eugène Cicéri,1871,2648,1835,sky,have
the-fixity-of-the-snow-like-peaks-of-vapour-was-really-very-__d1392879.jpg,d1392879-00f6-4fad-9f65-485e6478473b,The fixity of the snow-like peaks of vapour was really very striking.,Jean Gauchard,1871,2631,1842,sky,have
shadow-and-luminous-effect-as-seen-from-the-balloon__4f02eb28.jpg,4f02eb28-0f9c-408a-82a2-222bb0f04dbf,"Shadow and luminous effect, as seen from the balloon.",Albert Tissandier; Eugène Cicéri,1871,2688,1935,sky,have
effect-produced-by-a-vault-of-clouds__4104b77f.jpg,4104b77f-c63c-41f6-a369-568cdbb9ff79,Effect produced by a vault of clouds.,Sargent; Eugène Cicéri,1871,2589,1833,sky,have
descent-of-the-neptune-at-cape-gris-nez__fdbbbc77.jpg,fdbbbc77-1a5b-4107-9332-e2f35f1c051c,Descent of the Neptune at Cape Gris-Nez.,Armand Kohl,1871,2586,1809,sky,have
circular-effect-of-the-clouds__67d3859e.jpg,67d3859e-2555-42d7-b18d-a155cfa2dafe,Circular effect of the clouds.,Charles Laplante,1871,2553,1837,sky,have
the-balloon-has-burst__cca7e469.jpg,cca7e469-34f8-4b17-b453-2cc8727f4eb6,The balloon has burst!,Charles Laplante,1871,1744,2620,sky,have
after-sunset-as-seen-from-the-balloon__663393c3.jpg,663393c3-cf09-4cb1-9fe0-9f9aff7bc325,"After sunset, as seen from the balloon.",Albert Tissandier; Eugène Cicéri,1871,2620,1913,sky,have
the-branches-of-the-trees-bent-beneath-the-car__b7f0b19c.jpg,b7f0b19c-1845-4bc9-89a0-3899b55afdcc,The branches of the trees bent beneath the car.,Charles Laplante,1871,2528,1800,sky,have
sunset-above-the-thames-as-seen-from-the-captive-balloon__5ae2258e.jpg,5ae2258e-e06d-4431-9e27-392df413a13e,"Sunset above the Thames, as seen from the ‘captive’ balloon.",Albert Tissandier; Armand Kohl,1871,2643,1878,sky,have
the-blazing-sky-was-literally-raining-fire-over-sea-and-land__03649d15.jpeg,03649d15-bb11-44e8-9b22-2f85795b8b3d,The Blazing Sky was Literally Raining Fire Over Sea and Land,Fred T. Jane,1897,2606,1985,sky,have
sifting-wheat__f47fc41d.jpg,f47fc41d-64b5-422b-88cd-0a90fa9c1908,Sifting wheat,,ca. 1910,5791,4266,sky,have
river-landscape__768f8085.jpg,768f8085-7c36-4932-b020-43fcebf3f57a,River Landscape,Maria Catharina Prestel; Jan van Huysum,1783,2552,2140,sky,have
villa-medici__0990b7cb.jpeg,0990b7cb-80a3-4e00-85d0-b365b71f05de,Villa Medici,Edith Wharton,1904,2875,4269,sky,have
villa-gori__d7e4eaca.jpeg,d7e4eaca-cf3b-45f2-af11-b0aa7b86f673,Villa Gori,Edith Wharton,1904,2838,4059,sky,have
untitled__e8f04253.jpeg,e8f04253-26df-4c12-bac1-506c40c91163,,Edith Wharton,1904,2850,4065,sky,have
two-boatmen-in-a-marsh-near-a-cluster-of-tree__62b5a7c4.jpg,62b5a7c4-124e-4fe8-b1d6-009f8d08e8dd,Two Boatmen in a Marsh near a Cluster of Tree,Henri-Constant-Joseph Dutilleux,1857,3400,2445,sky,have
futami-ga-ura-rocks-at-ise-land-of-dawn__79617204.jpg,79617204-4896-433f-b760-897dd40b1fc7,"Futami-ga-ura Rocks at Ise, Land of Dawn",Utagawa Kunisada,ca. 1835,1200,823,sky,have
untitled__ba6558f1.jpg,ba6558f1-83e3-4892-8f12-859a13a48e0b,,Thomas Smillie,1890–1913,2048,1591,sky,have
spoonbills-camouflage-at-sunrise-and-sunset__d04f88a9.jpg,d04f88a9-2c39-4a61-8922-ae0fac89d057,Spoonbills camouflage at sunrise and sunset.,Gerald H. Thayer,1909,978,1500,sky,have
black-balloon-salesman-on-south-side-chicago-s-47th-street-m__57416dda.jpg,57416dda-2e9e-4307-af7b-ee88f570693f,“Black balloon salesman on south side Chicago’s 47th street many of the city's Black...”,John H. White,1973–4,1500,1012,sky,have
department-of-electricity__f173e491.jpeg,f173e491-1fc5-4e24-a12b-0fa3e482710c,Department of Electricity,,1893,1280,795,sky,have
little-mountains-raised-in-1760-by-the-eruption-of-mount-ves__934414b0.jpg,934414b0-bceb-43b1-9a5b-c4ff1be3fb2b,"Little mountains raised in 1760 by the eruption of Mount Vesuvius, inland and offshore",Peter Fabris,1776–9,1400,747,sky,have
mount-vesuvius-from-the-sea-shore-above-resina__02b55b36.jpg,02b55b36-a4d6-4ba0-ba55-370a2f7324d5,Mount Vesuvius from the sea shore above Resina,Peter Fabris,1776–9,1400,755,sky,have
the-crater-of-monte-guaro-or-barbaro__f90acd11.jpg,f90acd11-d2a2-43ab-982e-1b0d9bbb4592,The crater of Monte Guaro or Barbaro,Peter Fabris,1776–9,1400,743,sky,have
cotham-marble-the-fanciful-figure-to-themselves-in-this-some__3b350013.jpeg,3b350013-9414-42a6-9879-1157c56ce88a,"Cotham Marble — “The fanciful figure to themselves in this something like a boat and men in one part, and hedge-rows in another, with trees in full foliage.”",James Sowerby,1802–17,966,866,sky,have
untitled-photograph-by-carl-mydans-1935-possibly-depicting-a__51704cbe.jpeg,51704cbe-5efb-4878-a838-98c268d9e06a,"Untitled photograph by Carl Mydans, 1935, possibly depicting a farm in Prince George's County, Maryland. One of the so-called ""killed negatives"" that were hole punched by FSA staff to indicate that they should not be printed.",Carl Mydans,1935,1024,747,sky,have
transients-clearing-land-prince-george-s-county-maryland-neg__d1e014ab.jpeg,d1e014ab-39fe-4851-858a-acc647e003b7,"Transients Clearing Land. Prince George's County, Maryland (Negative and Positive View)",Carl Mydans,1935,1315,850,sky,have
miss-merriam-at-sherman-s-point-1900__441e9a65.jpg,441e9a65-44e6-4a40-98e0-a6c2f08c06d5,"“Miss Merriam at Sherman's Point, 1900.”",Theresa Babb,1900,1460,1400,sky,have
picnic-at-sherman-s-point-1900-theresa-is-2nd-from-the-left-__b4f5aa30.jpg,b4f5aa30-1ddf-4336-ac32-be8541aad164,"Picnic at Sherman's Point, 1900. Theresa is 2nd from the left holding a bottle.",Theresa Babb,1900,1407,1400,sky,have
fragments-of-the-great-colossi-at-the-memnonium__a564f091.jpg,a564f091-b6ae-438b-a01f-0a4fda7cf81e,Fragments of the Great Colossi at the Memnonium,Louis Haghe; David Roberts,1847,3400,2334,sky,have
white-horse__218103c8.jpg,218103c8-7fe9-498b-a387-ec0c163c5213,White Horse,Joris Hoefnagel,late 17th century,1200,947,sky,have
piazza-san-marco__7b320a0f.jpg,7b320a0f-9ec0-4a3e-bcc2-8518332d59cf,Piazza San Marco,Canaletto,ca. 1725,1500,918,sky,have
aurora-as-seen-at-bossokop-in-finmark-1839__1880c211.jpg,1880c211-4301-4ac4-bd75-99925530da47,"Aurora as Seen at Bossokop in Finmark, 1839",Auguste Bravais,1887,2544,1686,sky,have
double-aurora-borealis__16fd9d59.jpg,16fd9d59-f4ec-4c21-8527-dd62dd53f318,Double Aurora Borealis,,1896,1662,1047,sky,have
the-aurora-borealis-as-seen-to-the-south-east-of-edinburgh-o__9c35618a.jpg,9c35618a-bc3c-42fd-af0e-91cf2d740d7a,The Aurora Borealis as Seen to the South-East of Edinburgh on October 25 1870 at 6PM,Piazzi Smyth,1887,2504,1752,sky,have
wall-drug-final-billboard-wall-south-dakota__43e040b7.jpg,43e040b7-e79a-4475-a6a3-dc2b205f92b9,"Wall Drug final billboard, Wall, South Dakota.",John Margolies,1987,1024,688,sky,have
peach-water-tower-frontage-road-gaffney-south-carolina__4217c504.jpg,4217c504-2898-457e-87ea-67d0e21b4f10,"Peach water tower, Frontage Road, Gaffney, South Carolina.",John Margolies,1988,557,800,sky,have
club-cafe-sign-near-santa-rosa-new-mexico__429bad5d.jpg,429bad5d-12ba-40ec-8faa-afdc341d025f,"Club Cafe sign near Santa Rosa, New Mexico.",John Margolies,1987,1024,707,sky,have
terrace-drive-in-theater-terrace-way-bakersfield-california__5d863023.jpg,5d863023-4a78-41a8-88aa-14fabddf5d4d,"Terrace Drive-In Theater, Terrace Way, Bakersfield, California.",John Margolies,1987,1024,688,sky,have
roadside-flamingo-statue-frog-city-route-41-florida__630b4786.jpg,630b4786-3047-454c-b4bd-dcc21e10fe58,"Roadside flamingo statue, Frog City, Route 41, Florida.",John Margolies,1980,1024,713,sky,have
the-nat-ballroom-6th-mcmaster-s-amarillo-texas__78fe6986.jpg,78fe6986-baa5-40e7-9fc3-9e321c81eb1a,"The Nat Ballroom, 6th & McMaster's, Amarillo, Texas.",John Margolies,1977,1024,691,sky,have
